Industries,Power Houses,Vehicles,Commercial Buildings,Trees,Air Pollution Index
2,7,2211,98,10841,63.92801538331479
2,1,9397,153,18963,66.87729392095764
55,24,6019,72,1800,20.934887124138598
13,46,7905,137,12800,49.22290950846888
44,19,3520,156,12682,63.38419395237591
61,19,2743,101,5838,43.70412642507354
25,15,3449,81,14272,70.19470207186788
64,48,4946,106,374,17.44221436822413
89,8,5529,114,15420,65.36077748945706
8,38,9345,102,3124,14.102169530156075
64,24,4895,183,9271,46.991361315039995
31,27,9076,39,3377,16.177503448254456
80,6,1115,13,18886,92.80396105113292
84,45,7321,128,15131,57.16626819556148
59,1,1041,4,8047,58.920920729102676
52,8,2033,175,3068,37.055692249505114
65,26,7082,22,7035,34.772499789391645
4,42,5945,142,12200,53.84057849372474
37,29,6156,33,10995,50.653140499239605
76,27,9030,161,17237,59.49685041704033
53,23,9821,108,14335,48.619215289926544
35,12,3024,166,8627,52.339853246015004
6,3,2118,132,11940,67.5707318671223
39,40,8523,103,8396,33.11096388566135
26,10,9053,120,18838,66.10446997827182
50,29,9132,91,7425,28.469248004489202
4,19,1961,41,5650,48.15856175419082
88,12,9849,156,16611,53.736622410025234
2,15,2138,33,12741,70.76163619328048
99,48,8771,73,15489,53.8850654905487
4,17,9595,65,19727,68.79252186879738
99,38,9666,22,2506,9.826399407948387
86,25,4087,163,4973,34.36434610738081
77,6,8622,68,2038,13.023807257184757
15,46,6270,173,11907,51.108413428967026
95,41,6481,128,13525,55.06992616675893
85,45,4597,6,99,18.86788582578788
25,47,8506,113,16114,57.99609576302907
73,31,1923,63,15748,78.51932573960562
56,25,3183,176,18343,82.34034956541119
22,46,4921,10,3607,30.737897601435478
13,8,3025,188,1309,29.159723038460626
52,6,5346,54,3346,28.851513356144736
20,34,5592,67,16263,69.68858401291743
61,3,1188,187,3567,41.44431273914557
64,23,5245,25,6426,38.37038892488113
91,3,6749,193,19542,74.11806163501923
30,39,4031,63,16431,74.36526886111977
87,9,9789,115,3241,12.881901732393771
67,22,7241,48,14117,56.85913648302047
50,18,486,172,8490,59.170340294164625
46,1,3215,144,12149,63.19097843285047
55,46,3348,174,4281,35.63245678301075
87,46,6198,62,7369,36.73189634079211
12,25,3596,196,4255,36.13037283449376
76,47,5671,196,18070,71.0944439431082
91,33,7024,113,19854,73.69148124950107
40,39,4985,141,17965,74.84421601232538
69,49,6550,191,17736,67.41704127740712
95,47,7108,172,7880,33.77523889292637
53,1,6063,88,2170,21.77519136241621
23,48,1276,105,7983,55.98469859395144
47,19,5121,29,13902,63.62364774874319
53,47,9069,18,19637,68.84255889625436
50,2,2785,63,2621,34.94310628396377
68,10,3791,142,15788,72.43624921611483
49,35,4827,56,7468,42.54729031917307
73,15,8888,69,15364,55.22666009501211
90,49,4336,115,9435,48.493126564411604
64,6,9030,124,12078,43.857057176378575
45,30,7596,114,975,11.873318427323909
67,11,6014,13,11992,54.66852540642109
23,29,6833,118,18188,71.17291565249883
33,31,7614,14,8688,38.274756245756045
92,24,3308,175,17911,79.58145071785475
82,23,3176,15,10376,57.82985154863501
50,42,5985,163,8556,40.72151792391233
25,28,6044,12,17841,73.85242745054488
85,4,5273,186,3580,27.123524944535944
29,33,8403,100,14440,53.64154889652494
53,33,2857,197,9865,54.91294650932353
94,21,2367,198,11723,62.36424433371167
37,6,2510,154,3222,36.383275357972366
59,28,9018,1,8056,32.29611260165264
94,16,3183,55,9422,53.408645900899245
73,10,7890,52,955,12.151803840642955
43,45,160,24,15636,84.03538477361008
40,36,8236,2,2473,16.853067646169578
3,37,8543,80,13280,50.50874441078386
70,28,6828,129,11732,48.94555396165592
95,48,3963,142,2112,25.287122848287453
51,7,8170,20,15829,60.20523799267213
74,40,4857,123,7895,42.414671934039475
75,16,5413,6,4169,31.058348185351704
47,18,8920,124,4793,20.783642413870297
33,45,1941,194,253,26.99920021739949
25,28,877,100,7368,55.88495053053939
45,40,564,78,11019,67.6656887631629
92,5,5291,107,14917,64.60021154967367
49,24,3038,109,1392,28.581370641110738
17,29,5620,196,6935,37.437938533427484
41,4,4473,111,4772,35.34828713370062
75,46,6464,25,1431,17.061341142576623
7,27,9094,110,6324,25.820917860589205
80,31,4550,19,674,21.703910749292874
13,22,4594,106,5872,38.69031796515203
64,8,1867,16,5241,46.26636198843828
16,20,659,89,13362,76.94788912922505
93,45,4612,136,8899,45.209242928219794
72,18,6007,138,4136,27.501130365365512
12,43,2980,140,19612,87.39337400266841
1,13,6759,58,8759,42.43749338406022
73,32,8291,10,8637,35.18219193510042
37,12,7581,49,14764,58.9588010772206
23,28,412,162,4323,46.437738897419955
16,27,7761,120,6703,31.67922153858676
98,5,8762,72,1191,8.837589755912134
72,38,4659,28,10287,52.30672066594226
60,21,9346,74,6138,23.761904880472045
37,48,2988,107,1401,28.23529725710769
69,38,8152,120,15951,57.92118914977631
24,18,2276,156,3683,38.438774216581116
49,9,6589,10,2373,22.610106487712244
11,20,6809,59,10271,46.820757184039586
72,1,7327,127,9678,41.96212506601819
9,35,9762,117,5823,21.455327010414308
87,21,5223,193,1008,18.497381143288393
37,19,9530,114,11837,41.846398901377334
87,22,6923,162,4028,22.323309830366384
93,32,5496,161,15188,62.7851332575922
97,22,1021,47,8023,56.0444506565843
93,1,875,11,15836,84.12795846875233
89,33,6242,189,17655,67.99385426696162
49,36,8438,196,13813,50.3441462288002
8,48,2519,63,4762,41.74116494478255
34,8,4695,102,3597,31.169786978577832
96,3,3922,163,2282,27.533132833385636
1,34,6538,122,9073,43.08421688236707
79,49,6016,129,9969,44.70473093465668
6,12,7002,199,19761,75.58095505233516
26,7,491,116,6920,56.035793268138676
35,47,3765,104,17411,78.27658849382082
18,47,6505,53,12811,54.55709182440602
31,16,2869,155,9369,54.84653732478903
86,21,1027,42,7044,53.270318434891784
28,21,6749,143,4918,28.110873188271412
4,27,4959,112,2573,27.30482697580706
87,18,6555,130,1462,16.675356205151544
72,23,2543,146,9625,55.823766554239235
76,47,9319,183,2365,8.27916643983653
53,36,1314,133,538,30.882431966380793
86,10,8370,166,8154,31.344441347496527
19,26,7157,67,11271,48.72335096653213
30,25,5183,55,13658,62.0703595028001
7,23,1934,100,674,31.467198829925564
90,32,8864,36,18303,63.560396019147454
89,39,292,105,17820,89.25178849859905
49,11,8637,53,14619,54.269498153976045
97,2,5570,66,12112,55.84502254418987
46,8,4951,22,3517,30.81412004975934
71,2,5700,55,9773,48.234057638640515
67,28,5772,174,2584,22.704863537237202
42,28,3909,17,540,24.04434478421851
19,24,1884,143,5085,44.474536581002354
84,35,1640,30,15912,80.22913901319814
67,49,5006,125,13378,59.146078991676006
83,37,7942,109,15896,59.1303045547382
66,14,6578,40,2874,22.87687978772604
39,40,1275,30,17125,85.8799295671306
7,13,7233,80,7750,37.205760159232796
99,21,7818,42,19448,70.57532861582496
4,8,5063,172,4698,33.997350482849725
59,43,9587,57,5213,18.969808542637125
37,4,4503,175,2891,29.11259410609304
2,7,5232,17,13076,62.30015503276673
36,42,6670,25,5811,31.780500888203832
94,30,3904,183,7011,41.35327524156984
9,30,6161,189,12302,53.08999643066474
67,40,4281,121,14091,64.14928340354065
40,23,9054,12,4954,21.58854198181703
17,24,5404,10,3774,30.68307229843269
67,40,2043,91,16748,80.7736359698967
61,46,5028,39,12363,56.8751313282318
76,32,5120,65,559,18.246105184006183
50,18,7304,70,10373,44.42011659477767
3,44,7818,155,297,9.764927392182031
97,49,3362,16,14310,68.88420501235943
8,48,5399,14,18668,77.94562756120678
15,5,8464,186,10074,39.53271517339654
47,26,2634,154,15737,75.48972872228993
9,26,5871,113,9866,47.8110406554785
79,47,6842,130,11754,47.59737527076096
58,35,6717,45,8070,38.335537483122465
67,35,370,62,15885,83.35783059580938
8,29,3872,41,15922,74.88172693866379
21,47,8789,96,11093,41.086195644933476
98,31,6843,81,715,12.947146638959921
17,46,6718,41,17427,68.97875066179616
76,26,4917,37,19468,80.93595113050787
45,21,3528,4,16167,76.87515512876313
69,19,7868,128,4188,21.278303288637375
68,41,884,118,12001,68.31956790784967
91,10,2985,17,10143,57.59929504705713
22,48,551,16,10964,68.97734820931983
96,36,6142,25,6468,34.356683758656985
11,6,9008,60,7418,30.84149599576328
91,5,7141,71,6773,32.849866767003704
1,27,634,137,9089,61.64598325299719
82,27,7243,137,16462,61.875720451585494
9,48,6411,156,7379,36.724340761585076
79,12,2305,54,18878,87.88980691088538
43,46,9420,152,14851,50.71373061831309
24,25,6166,57,11326,51.63737598671973
93,47,6488,95,10140,44.03980033053245
2,30,7203,7,17677,71.08898195097129
67,48,809,199,697,31.141663649318915
58,18,8955,41,5910,24.990530396570904
28,28,9901,29,9950,35.667426105730044
10,15,2355,9,15716,80.23001302741294
65,8,1801,35,4465,43.97094348580484
90,18,7717,34,10263,42.042733365971415
81,19,9651,54,8177,29.51772920218299
25,33,4941,113,16874,72.4077174402185
72,12,8581,57,2133,12.693630070288037
2,17,9071,91,6626,27.485869608562467
81,20,552,83,5672,49.58354313629202
93,27,9662,197,5038,16.43483579446759
78,15,2566,120,8765,53.55787552101269
6,20,8686,159,11573,44.416721650947785
82,9,8716,152,17911,62.96464161760994
22,13,3818,103,10091,55.65676807174649
26,45,3707,189,19800,85.10886802203477
70,3,5467,94,19391,78.99430285362402
49,47,5390,104,3549,27.06551609983846
51,11,8505,97,9980,38.61192732653298
28,26,738,114,13838,76.93169086479999
17,16,2240,122,602,29.102061025694184
32,44,5607,122,2193,22.23422528878426
10,36,7309,142,15022,59.11627889684163
3,9,3011,73,16252,79.06992770125797
1,14,9881,42,1540,9.416122056556944
57,31,3741,138,1889,27.170510933778473
39,44,2213,70,12816,68.26401601309462
82,10,1356,4,5784,48.87521507450895
21,13,103,173,19555,97.22249905334216
6,37,8289,1,6548,30.15946351748525
15,36,307,18,7429,58.48785631353237
80,27,4328,7,6476,41.39579880396019
59,26,7160,103,16950,65.34783553690102
97,49,1054,35,7942,55.37443593138914
93,44,869,87,7905,54.459406877245804
33,3,8771,169,15119,54.90685082882772
35,27,9245,185,2781,12.25147337084195
21,49,7752,143,11985,46.78203112587217
12,30,7887,112,19852,73.61675798996971
59,21,3893,68,6380,42.61683773114823
45,18,2166,133,4839,42.29509722056615
27,30,288,117,16177,85.62573477615497
14,33,7832,148,4185,22.151959308598506
62,3,9624,158,14873,50.84622740499517
62,29,1949,4,3813,40.8868845608803
88,8,8882,5,597,7.811980947239277
8,8,1585,106,15572,81.19001394722517
43,10,7151,100,18292,70.94052504700846
93,49,6817,8,17215,66.54099343343972
56,37,8662,152,3310,15.428443631867921
28,47,8794,76,3140,15.550445661569384
14,19,1148,59,540,33.45475168004282
73,8,5230,132,10592,50.978955679753824
1,41,6364,54,18169,73.4541979692174
27,42,1343,85,17981,87.79855078224212
87,45,7496,19,15626,59.65574665464693
23,6,163,180,14273,79.94536420938768
85,40,2563,13,192,26.10398034805506
76,10,5913,13,16542,69.66076836108559
56,48,2900,11,2097,32.091602843264326
23,27,3539,22,17716,81.28689124893766
7,31,9929,140,19997,66.53519671425006
42,41,2439,82,12353,66.11621204650214
9,39,6996,64,15371,61.553840976345995
49,2,6828,197,15414,60.823790408707275
66,37,4881,94,8732,45.173997513947484
13,18,7677,47,7639,35.92701720236684
79,11,2840,177,4420,37.75913943081621
60,43,6458,23,968,15.765299429157949
52,35,9409,180,6096,21.704302205418486
82,36,5575,46,9190,44.709377633855105
7,49,6839,174,17960,69.18277132059933
62,27,9144,25,15736,56.04154821667645
97,16,8344,5,15239,56.84908439587376
61,11,3195,198,2025,28.5582278833226
45,1,2571,176,15135,75.46374384308177
52,43,7700,187,3050,16.600915178063914
15,10,799,96,727,35.817729863497476
26,19,3078,19,13373,68.87067051066374
53,12,2043,10,6552,49.887894314172975
46,11,852,41,11062,68.27961619661937
21,35,5278,75,18707,77.74833448826305
65,23,2722,138,14130,70.43964786785783
81,24,1417,146,2497,36.7181951384057
64,47,3689,178,2555,27.939471029911203
30,11,3042,26,18543,86.56276048678939
29,14,9827,81,2307,10.350900814436244
93,11,8672,88,2180,12.413587244193053
12,42,3522,128,270,23.544132101702502
80,13,5209,145,13365,59.586422955984624
86,48,4811,180,245,16.53615588927879
68,6,304,61,5189,50.41372569124311
36,5,1864,104,7284,52.93810228358555
82,17,3739,41,18334,81.03093499626546
82,19,7664,141,10883,43.01760541643313
80,27,2819,194,567,24.684793164252156
21,17,6576,152,3204,23.490900421873945
7,8,5374,12,10496,53.08174523174803
73,13,3552,92,2241,30.018929386235357
76,32,2315,147,1474,30.333894665557537
43,13,8030,109,11648,45.73616521495805
10,26,5830,2,3622,28.660756513320536
58,38,8409,135,16567,59.41770011405569
15,28,7416,188,4061,22.745278589338554
11,3,7116,26,10829,48.77864641162169
60,19,1299,70,3825,42.25221934349624
97,48,622,179,3160,39.03029483440365
56,42,9099,4,12746,46.59833466825995
25,12,7926,183,9282,38.08465508750232
91,28,3227,12,3576,34.554195161157224
12,22,9316,189,5071,19.808606574602564
14,6,521,105,4738,48.52468004294261
2,48,8121,119,3811,19.909454260217956
18,43,1132,159,19544,93.05192497813155
35,49,5494,127,15280,64.47734623896103
88,37,1644,32,14929,76.89430553416798
69,6,2809,58,6679,47.450805663694226
2,27,1176,184,12825,72.30034333548352
93,34,2364,164,9509,55.10055828092992
39,5,520,189,7328,56.089963887690395
49,9,7792,121,17304,65.41999925080589
96,36,7090,141,7288,33.145415743729174
52,19,1904,122,13274,71.31407428995367
49,31,3027,6,7229,47.927093356083205
64,46,2991,98,14566,69.62669517655404
16,6,5885,36,7231,40.65555316494726
42,3,5198,176,1498,21.734051556524875
59,32,9681,134,4902,17.451036237035424
22,36,6463,99,13391,56.14478567343586
49,43,9994,11,12705,43.00397227107098
25,10,8832,148,14089,51.19526221983966
14,31,4470,60,15922,72.47380574919478
17,19,8717,152,4252,19.93266167180876
24,19,2948,92,855,28.11003575511927
30,22,9686,176,19867,66.7882408597483
23,6,4354,70,397,22.41914483484429
18,16,4433,50,6611,42.15376947497579
69,25,9783,143,18243,60.66872450127291
59,47,5550,177,13622,57.98222253267012
2,46,7623,95,3505,21.41324995460839
16,10,9667,108,11120,40.21982794543452
67,49,8880,96,17854,61.983585385166414
55,15,6603,47,17373,70.40511436690647
94,13,2459,118,11479,61.806193444049704
32,6,9793,52,11322,40.78384925326183
39,31,4176,149,4758,35.38330764350471
54,23,9694,23,7142,26.237755413101596
10,9,9418,144,18361,64.48336859753465
5,41,6018,20,462,17.5955634019017
10,12,2904,103,17685,83.41272621563532
51,47,7901,21,14236,54.724731465939925
8,9,6623,167,3593,25.44290140326862
3,7,2366,69,17142,83.69743050029547
84,38,9220,182,18303,61.15829927831777
87,22,848,97,9603,61.48319004752641
82,4,2564,66,9774,57.692724459257235
2,32,7805,48,11052,46.26844181079554
93,31,7515,101,18102,66.76068805114988
87,22,8252,85,17572,63.38667896630684
40,42,5157,40,12203,57.31223363825746
73,13,3639,197,17294,76.43453725222878
44,47,8691,79,16070,57.757429210982174
14,38,2122,175,17493,83.30072968851272
13,21,7372,80,10772,46.29942237543949
12,33,7730,174,9464,39.614907000640365
43,4,3916,65,13593,66.65681810791791
79,29,7188,158,15203,58.51728902486551
26,28,234,106,14790,80.86209924228325
5,36,8206,36,4655,23.35792169331839
42,44,1300,190,15476,78.00142406450541
6,32,7047,134,15825,62.65859687035848
68,10,821,18,14802,80.01867210231703
58,8,5833,192,10085,47.09981775593924
70,32,8815,93,16662,58.51909240449494
82,10,2315,5,11726,66.02612106845213
10,42,9715,94,10603,37.08261036789522
36,21,3497,152,18542,82.5668207765115
70,28,2863,117,17712,81.20149826212722
11,30,6971,160,6694,33.39124997689308
54,22,5670,140,10619,49.27637356500525
79,39,1169,97,11933,67.31902059833749
36,19,9147,86,5777,23.57041888568439
9,35,8759,19,8038,33.437699893084186
21,9,706,55,1284,38.03083353045081
44,45,4673,94,8261,45.663479666606285
28,28,7084,97,4725,26.785971295783312
79,6,1469,89,11893,68.5903700612133
78,21,991,183,15989,80.75088057660233
92,5,5756,130,4330,28.476032692885084
44,43,4834,76,1570,23.06400288998347
30,5,5550,68,10058,50.19970389079438
1,25,5649,58,5735,35.639856350751046
97,45,3535,90,7933,46.80456529914559
64,43,177,173,5571,49.08691797868458
9,11,7937,47,12658,51.870367334593496
55,18,1201,14,4696,46.80110562205032
44,36,1580,171,13129,69.58953921813561
95,18,5731,188,17180,68.59913419009257
52,31,960,4,17859,88.99154804736705
28,31,1745,53,575,31.61467427437954
33,39,4082,155,3598,31.17773853106317
71,16,6564,118,11152,48.00225615969794
17,4,131,170,3966,46.99473146084754
44,34,631,178,12029,69.42122189363397
72,30,6807,75,16488,64.70367670336371
61,36,9814,155,19391,63.39519469738766
97,12,7784,105,8400,35.39370847930569
72,19,5070,134,6276,36.24439681452806
9,22,5783,75,9981,48.88939839896172
22,14,2993,83,8390,53.083093349057044
73,11,3907,163,6521,41.5959870165445
8,28,9825,53,6710,25.335440513242915
50,13,596,190,9149,61.44370799941704
2,49,1471,30,4905,47.082258255877896
89,15,447,87,8473,59.918446180583715
91,6,3489,142,7343,45.50303161563577
3,33,2722,41,5428,43.763038852535885
24,28,4087,104,8015,47.07646445077172
29,18,6980,101,5197,29.102912017729665
30,32,4835,33,9370,49.650054242723776
30,28,6112,54,1024,18.460742722346396
66,25,4263,91,13070,62.00228833552728
90,19,6275,134,2262,19.611219618078124
85,40,1774,59,3358,38.22140378646991
10,46,7313,149,14419,56.70523397232618
43,31,3082,131,836,26.14759711129227
20,2,9943,64,10864,38.91923586131845
5,39,8583,99,8866,35.44389720860383
25,12,859,150,19752,95.92980331520174
26,25,4597,154,3705,30.909236339315243
62,13,7764,24,15438,60.560255871846245
83,33,1742,168,18654,86.80504815885175
80,15,2753,14,5527,43.96629512525353
7,8,2806,122,11906,65.35335576920943
16,21,5941,41,6508,37.232242022315475
49,24,9193,117,3642,16.047108311811556
24,6,3673,16,17457,81.08777352661622
35,10,4407,169,10488,53.62544405145821
10,48,4766,66,11378,55.7913251996742
45,40,2178,143,10044,58.44803110999559
80,36,858,15,12630,71.9508362922757
11,4,4493,44,3442,33.359844942021596
26,35,3076,128,6990,46.95984980230956
78,36,1263,140,6019,47.81778607074326
23,12,116,81,12674,76.5675932252937
68,45,2393,38,6539,46.185308018575334
71,17,1805,108,7237,51.11386543895848
78,48,8910,197,18562,62.49266665986013
47,18,6651,30,15051,62.44762289143106
84,3,5650,65,7609,40.577806860681086
30,12,5291,182,16801,70.86623605172497
93,37,7788,2,11096,44.28435887568114
17,43,2393,153,13859,70.77537804601906
13,31,1807,152,10069,60.598745920486955
78,26,2690,125,13565,68.18326460792306
40,12,5619,97,17040,71.75384204890382
46,11,8273,151,6719,29.245320478258634
28,24,8238,147,17201,63.08766988728356
90,30,717,171,13118,71.98187442019882
39,35,4890,16,14570,66.5882610906531
24,25,4247,123,5006,36.267199726851906
32,18,3145,165,7690,48.8059360483444
83,20,9194,121,19554,66.83380637408817
31,28,6739,72,663,14.841896580004132
38,35,3399,135,9743,53.94935206623874
33,16,9763,112,2803,12.2452914961886
59,46,8465,72,12063,45.242609882167415
22,36,372,39,18198,92.73167452992402
1,12,8340,1,2883,18.922440770228917
34,1,8853,56,14251,53.59917139829234
39,19,9527,43,330,5.2398334408035225
21,38,1052,198,9172,59.25698297176124
80,6,909,74,10003,63.49757539251916
28,41,9657,102,3351,13.525371342264421
63,46,9124,121,945,5.562549285709551
13,21,1327,140,9849,62.533247866418364
88,34,9242,79,10943,38.397788805984504
9,35,2869,98,1702,30.691350567718473
93,6,4527,110,18013,77.40079951419702
80,19,8155,167,18907,67.64271648757712
77,15,1041,149,5523,47.24551322923132
13,43,5073,76,1736,23.847489794409512
50,44,2945,168,5118,39.08155457114003
23,49,8098,141,15589,57.1726167724726
72,1,996,40,8652,59.836220085621974
38,6,6827,179,19577,75.10925504154669
55,26,9677,138,16003,53.218469005548904
23,20,8936,50,10625,40.63308975311464
74,4,3615,164,15529,71.51188926481294
20,44,2780,46,16741,80.2802153391448
22,7,8521,40,12023,47.52484230767106
48,4,7170,105,10378,44.808738983156985
38,14,8252,16,10961,44.232339887923914
40,25,7796,76,9034,38.45443626246477
57,25,4864,67,19460,81.56867553244601
6,14,2641,132,9039,56.238598614469424
6,43,1815,161,19926,92.52578346688097
44,15,4935,160,15842,68.37242539844803
78,36,9810,165,3640,11.968641413594995
95,16,6175,5,15501,64.45423013760818
58,16,6635,82,9938,45.0716333242289
59,4,1270,148,7560,53.601747321152196
61,42,4303,174,9971,50.66862013204896
94,13,7545,174,5773,26.075308686074266
41,9,7337,148,8385,37.74883869219165
69,30,8301,13,13870,52.82466674620462
90,5,3256,78,15306,72.95817139346575
34,31,2846,121,15844,75.66928905307913
39,5,2382,80,15932,79.50408798696884
11,35,2445,86,2785,35.79065418452804
4,9,5663,109,3202,27.408650315788478
70,21,4494,30,11272,56.78121765029543
97,27,7448,136,7630,32.97156400788967
3,32,4432,73,9510,52.03010088023862
41,27,3527,80,7313,46.62561300390146
23,32,4526,195,17826,76.42620926912655
47,38,2525,7,4718,42.29289833192775
95,39,8403,104,19587,68.3379927116407
34,18,7726,190,11931,47.22105182362766
97,41,9298,70,3864,14.947981968479198
79,36,9799,15,13351,44.83717236252789
22,49,1000,136,4559,44.865850724621204
32,4,2445,14,17752,86.1415273305484
13,12,9298,148,8490,32.10660064127117
26,45,161,83,16393,87.19188539783613
29,42,3385,176,18048,80.67738727974339
26,21,8520,127,12105,46.15451982606048
49,36,1336,29,4618,45.09810296591985
63,8,2305,35,17769,84.62565409440779
6,17,9812,43,16460,57.77207086634917
33,45,5412,136,18389,75.39397575648998
76,31,6736,44,15180,61.70265188279847
64,4,3713,184,15241,70.91873879848762
21,40,4108,168,6978,42.32214000671433
63,12,9055,52,6302,25.371650502145997
24,47,2898,88,9570,55.83577185923364
43,31,4705,37,3624,31.291434671187773
91,20,479,126,7595,55.42366252222363
27,31,7877,29,14033,55.71858522221212
4,15,1908,125,12250,68.83166780618754
61,20,6975,14,6842,34.63922437397353
27,7,3186,198,14050,69.47242010494482
22,14,3303,143,7099,46.93802566601504
16,42,6356,146,7530,37.32801605079267
46,31,2804,118,10350,58.675511265108796
92,47,4410,194,18094,75.41477752957897
66,39,4879,39,5476,35.92617144586727
55,13,4791,186,4378,31.523832936319593
80,8,9645,121,15296,52.05229250438932
26,39,443,113,19686,96.47176774012684
14,36,1336,87,7345,54.0334042337281
99,34,6418,9,3040,21.837072174002444
53,4,7476,181,17361,65.31858407487223
82,10,923,132,1650,35.60631316131774
61,45,2209,125,7655,49.665551551578346
62,41,6460,30,19985,78.17432213224484
71,33,3091,68,10714,58.14489928800066
25,18,820,131,13293,75.07585468936242
86,25,7787,4,7135,31.895361490781355
32,23,5548,195,7064,37.808319411351874
21,9,9532,9,13077,48.030959573382844
33,40,8991,162,11144,39.4005546276823
16,25,8606,93,13473,50.82570746477808
75,12,9303,103,6826,26.308194439036043
63,18,2765,145,2092,30.39563864227216
29,25,8978,107,8474,32.8078463677291
17,27,5043,14,9700,50.64022621324885
11,45,4150,18,3943,34.12535465754864
97,27,575,114,4517,45.10848716666632
14,24,7605,153,10360,42.57851918441846
76,23,2885,71,18854,85.6712775482136
10,8,8134,147,16200,61.00646335895403
50,26,9304,93,8606,31.419467795913008
3,27,9697,113,2540,12.06959320454007
57,34,5941,180,2059,20.00031800145078
69,43,8091,64,3494,17.97254247974432
74,47,6981,37,12572,51.555238759157476
53,23,1758,116,18607,88.94753359156736
22,6,4275,171,3855,32.80772467504249
35,12,7464,111,4634,25.362340768952393
43,17,6153,193,17908,71.28026163744495
46,14,2575,128,18981,87.7124793034368
60,30,4662,74,12362,57.96909689775524
44,29,9349,36,7374,28.2073944123494
91,41,1852,5,12560,67.98904150823626
85,44,9376,130,2373,9.00123237435885
35,23,9559,122,16780,57.80239003268493
19,7,7618,78,16012,62.70925632309339
17,46,2203,140,11715,64.47832855183235
28,29,9934,150,12972,43.737282894453685
51,44,8592,162,10200,37.42045819665475
54,32,8491,156,2768,13.988768773856151
47,2,2356,198,15314,75.34674889131387
81,9,9059,43,7827,30.844553552216198
77,35,1323,132,8730,55.956627151065426
7,33,9849,168,12473,42.27700528096828
27,29,7965,3,12408,50.41112783245132
43,4,2077,54,17772,86.62065815164152
46,16,8534,50,2042,14.536292272308131
90,39,6817,107,5099,26.990523996964626
47,9,1490,40,16001,82.31490749666304
18,47,6628,147,1328,15.843558519635849
16,3,7535,198,14035,55.637265515991984
43,24,3839,25,8089,48.61411435517128
39,13,6819,21,18737,74.86257744535523
93,43,7109,169,8386,35.269076723412994
14,21,9699,94,3186,13.647650458103755
95,1,6656,13,19064,75.02542740569127
83,15,2087,65,8938,56.50020064905461
10,1,8447,10,16047,61.416338565460904
97,26,4997,107,6380,36.6830569188194
1,34,1222,44,12081,71.00537418838799
21,8,9563,170,3061,13.048101968585115
20,17,8828,1,14168,53.36869675318231
3,24,7322,75,8167,38.03759841046964
69,33,1146,107,4807,44.86760920549238
69,30,8003,15,17669,65.33218172548082
36,14,2383,71,9358,57.613738624168626
91,14,4742,119,7467,41.651996118748336
26,19,2212,53,10809,63.78355498020095
91,5,4668,179,12419,57.507926153584144
35,27,6361,37,19029,76.30462072820598
11,34,9822,186,13944,47.164188786641844
15,37,1079,9,14224,77.74781471129134
62,36,6542,52,3181,23.042711908321067
71,19,5962,4,12050,54.87987148891803
72,43,567,188,8863,58.4237282137994
95,27,771,87,1436,34.7932767803737
43,8,5568,140,14034,61.32239630290254
29,38,4419,67,6168,39.87870044184122
19,33,8988,197,12795,45.53153394985278
11,9,139,83,6371,55.644535495462414
50,26,2464,154,7991,50.711557680442695
15,1,6543,161,7356,37.447657363753464
45,3,9475,43,737,6.6536008930983
21,23,4118,175,16048,72.87999704991188
46,34,420,142,14713,79.24486541307535
5,32,6693,78,19918,77.420214538841
71,18,5694,105,19652,78.87785984165909
9,46,2092,101,13741,71.96734278906476
9,39,9897,10,5408,20.94896270856482
49,9,8250,119,19298,70.90765822401988
15,27,611,69,4992,49.807458948370794
36,2,3038,32,2966,35.87554908095308
94,4,8564,32,19821,71.11850746310526
49,14,9505,58,12573,45.068667430733946
53,43,6163,64,9607,44.78956218432651
67,33,6131,94,10858,48.92185263607948
42,1,7648,174,17142,65.24154846100669
26,43,9860,96,7766,26.962795675206436
12,3,2788,190,14556,73.02626713555178
22,40,4121,164,13702,64.21183279265668
19,41,1849,103,7824,53.37203979666583
58,44,4341,13,18410,79.79647605195584
61,45,281,116,18409,91.30045358300414
76,1,9109,136,19536,67.56428810103354
35,39,7180,177,3803,21.350535540527744
19,8,2331,124,11446,64.427153647561
49,29,6135,1,4910,31.52952379375948
5,6,633,173,14132,78.52823331047233
96,45,7433,146,17416,64.18661333003054
17,12,9403,154,15775,54.67236177245261
22,14,2552,178,17661,83.15985639719338
82,30,6736,154,5226,27.70263197774557
18,20,3944,45,15216,71.65034987047332
40,44,9594,55,16092,55.36021244229986
85,15,789,125,15765,81.76106021500094
6,23,9194,66,10148,38.64566998864392
1,15,1414,96,15094,79.83441383432182
70,44,1945,89,948,29.321021923446963
29,31,8691,10,12215,47.20082912110758
15,7,8780,141,19437,70.2204494565636
71,19,3147,195,11974,60.85825399794819
51,25,9564,75,14927,51.51773375580777
13,22,768,45,16396,86.02784932829742
11,10,553,78,896,37.01329706465628
28,14,8315,161,19032,68.69802061471484
95,42,7447,101,7902,33.185195206407144
9,19,5374,56,7714,43.43206149640512
20,26,4504,25,7523,44.6518398014613
95,16,4319,171,8910,46.68022517523042
11,27,6445,194,12930,54.4238005830084
61,35,8397,173,8171,31.53466257666986
2,6,2157,51,7090,52.43140355267612
74,12,9979,88,9519,33.03587018129174
89,12,4903,77,2423,24.56817917865675
